image_id,ceramic_type,units,where_made,manufacturer_artist,date_earliest,date_latest,saz_count,carnation_count,tulip_count,use_for_motif_classification,use_for_segmentation,segmented,where_held,museum_no,source,page,imagedim1,imagedim2,imagesize,comments
MET28,plate,1,Turkey_Iznik,NA,NA,NA,4,1,20,1,1,1,Met_NY,no_02.5.41,web,https://www.metmuseum.org/art/collection/search/444877?sortBy=Relevance&amp;ft=iznik&amp;offset=60&amp;rpp=20&amp;pos=62,600,615,369000,
MET29,plate,1,Turkey_Iznik,NA,NA,NA,0,0,4,1,1,1,Met_NY,no_02.5.53,web,https://www.metmuseum.org/art/collection/search/444889?sortBy=Relevance&amp;ft=iznik&amp;offset=60&amp;rpp=20&amp;pos=65,497,625,310625,
MET30,plate,1,Turkey_Iznik,NA,NA,NA,2,0,0,1,1,1,Met_NY,no_02.5.51,web,https://www.metmuseum.org/art/collection/search/444887?sortBy=Relevance&amp;ft=iznik&amp;offset=60&amp;rpp=20&amp;pos=64,600,566,339600,
MET31,plate,1,Turkey_Iznik,NA,NA,NA,0,0,4,1,1,1,Met_NY,no_12.203,web,https://www.metmuseum.org/art/collection/search/446260?sortBy=Relevance&amp;ft=iznik&amp;offset=60&amp;rpp=20&amp;pos=69,600,558,334800,
MET32,plate,1,Turkey_Iznik,NA,NA,NA,4,0,0,1,1,1,Met_NY,no_02.5.54,web,https://www.metmuseum.org/art/collection/search/444890?sortBy=Relevance&amp;ft=iznik&amp;offset=60&amp;rpp=20&amp;pos=67,600,600,360000,
MET33,plate,1,Turkey_Iznik,NA,NA,NA,1,0,3,1,1,1,Met_NY,no_20.120.144,web,https://www.metmuseum.org/art/collection/search/447224?sortBy=Relevance&amp;ft=iznik&amp;offset=60&amp;rpp=20&amp;pos=72,600,560,336000,
MET34,plate,1,Turkey_Iznik,NA,NA,NA,1,1,1,1,1,1,Met_NY,no_20.120.143,web,https://www.metmuseum.org/art/collection/search/447223?sortBy=Relevance&amp;ft=iznik&amp;offset=60&amp;rpp=20&amp;pos=70,600,578,346800,
MET35,plate,1,Turkey_Iznik,NA,NA,NA,6,3,5,1,1,1,Met_NY,no_20.120.149,web,https://www.metmuseum.org/art/collection/search/447226?sortBy=Relevance&amp;ft=iznik&amp;offset=60&amp;rpp=20&amp;pos=71,600,625,375000,
MET36,plate,1,Turkey_Iznik,NA,NA,NA,0,0,16,1,1,1,Met_NY,no_52.1.19,web,https://www.metmuseum.org/art/collection/search/451065?sortBy=Relevance&amp;ft=iznik&amp;offset=60&amp;rpp=20&amp;pos=75,600,598,358800,
MET37,tile,1,Turkey_Iznik,NA,NA,NA,1,0,2,1,1,1,,NA,,,481,483,232323,
MET38,tile,1,Turkey_Iznik,NA,NA,NA,24,0,0,1,1,1,Met_NY,no_40.181.11,web,https://www.metmuseum.org/art/collection/search/450368?sortBy=Relevance&amp;ft=iznik&amp;offset=60&amp;rpp=20&amp;pos=80,600,515,309000,
MET39,plate,1,Turkey_Iznik,NA,NA,NA,3,0,4,1,1,1,Met_NY,no_66.4.8,web,https://www.metmuseum.org/art/collection/search/451839?sortBy=Relevance&amp;ft=iznik&amp;offset=60&amp;rpp=20&amp;pos=79,600,606,363600,
MET40,plate,1,Turkey_Iznik,NA,NA,NA,0,0,2,1,1,1,Met_NY,no_14.102.371,web,https://www.metmuseum.org/art/collection/search/446657?sortBy=Relevance&amp;ft=iznik&amp;offset=80&amp;rpp=20&amp;pos=83,600,583,349800,
MET41,plate,1,Turkey_Iznik,NA,NA,NA,3,0,1,1,1,1,Met_NY,no_66.4.17,web,https://www.metmuseum.org/art/collection/search/451848?sortBy=Relevance&amp;ft=iznik&amp;offset=80&amp;rpp=20&amp;pos=86,351,355,124605,
MET42,panel,16,Turkey_Iznik,NA,NA,NA,0,11,9,1,1,1,Met_NY,no_17.190.2086,web,https://www.metmuseum.org/art/collection/search/447016?sortBy=Relevance&amp;ft=iznik&amp;offset=80&amp;rpp=20&amp;pos=84,543,625,339375,
MET43,plate,1,Turkey_Iznik,NA,NA,NA,10,12,0,1,1,1,Met_NY,no_66.4.14,web,https://www.metmuseum.org/art/collection/search/451845?sortBy=Relevance&amp;ft=iznik&amp;offset=80&amp;rpp=20&amp;pos=85,3091,3884,12005444,
MET44,plate,1,Turkey_Iznik,NA,NA,NA,0,0,2,1,1,1,Met_NY,no_66.4.12,web,https://www.metmuseum.org/art/collection/search/451843?sortBy=Relevance&amp;ft=iznik&amp;offset=80&amp;rpp=20&amp;pos=87,600,576,345600,
MET45,plate,1,Turkey_Iznik,NA,NA,NA,2,3,1,1,1,1,Met_NY,no_91.1.141,web,https://www.metmuseum.org/art/collection/search/444487?sortBy=Relevance&amp;ft=iznik&amp;offset=80&amp;rpp=20&amp;pos=88,600,560,336000,
MET46,plate,1,Turkey_Iznik,NA,NA,NA,5,0,0,1,1,1,Met_NY,no_02.5.49,web,https://www.metmuseum.org/art/collection/search/444885?sortBy=Relevance&amp;ft=iznik&amp;offset=80&amp;rpp=20&amp;pos=90,380,386,146680,
MK01,tile,1,Turkey_Iznik,NA,NA,NA,4,0,0,1,1,1,MFIK_Berlin ,no_1891142,web,http://www.smb-digital.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=1524293&viewType=detailView,800,890,712000,
MK02,tile,1,Turkey_Iznik,NA,NA,NA,1,0,1,1,1,1,MFIK_Berlin ,no_I.5584b,web,http://www.smb-digital.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=1522178&viewType=detailView,800,890,712000,
MK04,tile,1,Turkey_Iznik,NA,NA,NA,6,0,0,1,1,1,MFIK_Berlin ,no_1871280,web,http://www.smb-digital.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=1524290&viewType=detailView,800,890,712000,
MK05,panel,1.5,Turkey_Iznik,NA,NA,NA,0,5,6,1,1,1,MFIK_Berlin ,"no_1877,512b",web,http://www.smb-digital.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=2044236&viewType=detailView,800,890,712000,
MK06,tile ,1,Turkey_Iznik,NA,NA,NA,9,3,2,1,1,1,MFIK_Berlin ,"no_1889,180b",web,http://www.smb-digital.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=1524478&viewType=detailView,455,443,201565,
MK07,tile,1,Turkey_Iznik,NA,NA,NA,0,0,4,1,1,1,MFIK_Berlin ,no_I.7450,web,http://www.smb-digital.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=1523504&viewType=detailView,452,447,202044,
MK08,tile,1,Turkey_Iznik,NA,NA,NA,8,0,0,1,1,1,MFIK_Berlin ,no_1891136,web,http://www.smb-digital.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=1524298&viewType=detailView,482,479,230878,
MK09,tile,1,Turkey_Iznik,NA,NA,NA,0,0,6,1,1,1,MFIK_Berlin ,no_1891141,web,http://www.smb-digital.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=1524299&viewType=detailView,606,353,213918,
MK10,tile,1,Turkey_Iznik,NA,NA,NA,4,0,0,1,1,1,MFIK_Berlin ,no_1873770,web,http://www.smb-digital.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=1524684&viewType=detailView,456,448,204288,
MK11,tile,1,Turkey_Iznik,NA,NA,NA,6,3,0,1,1,1,MFIK_Berlin ,"no_1889,180c",web,http://www.smb-digital.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=2044214&viewType=detailView,450,445,200250,
MK12,tile,1,Turkey_Iznik,NA,NA,NA,2,0,1,1,1,1,MFIK_Berlin ,no_.I.5583,web,http://www.smb-digital.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=1522177&viewType=detailView,697,173,120581,
MK16,tile,1,Turkey_Iznik,NA,NA,NA,2,0,2,1,1,1,MFIK_Berlin ,no_1889179,web,http://www.smb-digital.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=1524874&viewType=detailView,800,890,712000,
MK17,panel,2,Turkey_Iznik,NA,NA,NA,6,0,0,1,1,1,MFIK_Berlin ,"no_1883,87",web,http://www.smb-digital.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=1524687&viewType=detailView,670,326,218420,
NMS01,plate,1,Turkey_Iznik,NA,NA,NA,5,5,3,1,1,1,NM_Scotland,no_A.1883.18.3,web,https://www.nms.ac.uk/explore-our-collections/collection-search-results/?item_id=320915,1291,1200,1549200,
NMS02,plate,1,Turkey_Iznik,NA,NA,NA,11,3,4,1,1,1,NM_Scotland,no_A.1883.18.4,web,https://www.nms.ac.uk/explore-our-collections/collection-search-results/?item_id=320916,2000,1766,3532000,
NMS03,plate,1,Turkey_Iznik,NA,NA,NA,11,2,3,1,1,1,NM_Scotland,no_A.1910.22,web,https://www.nms.ac.uk/explore-our-collections/collection-search-results/?item_id=320926,2000,1843,3686000,
NMS04,plate,1,Turkey_Iznik,NA,NA,NA,1,0,4,1,1,1,NM_Scotland,no_A.1937.628,web,https://www.nms.ac.uk/explore-our-collections/collection-search-results/?item_id=320929,2000,1805,3610000,
NMS05,plate,1,Turkey_Iznik,NA,NA,NA,0,1,2,1,1,1,NM_Scotland,no_A.1967.846,web,https://www.nms.ac.uk/explore-our-collections/collection-search-results/?item_id=320938,2000,1842,3684000,
NMS06,tile,1,Turkey_Iznik,NA,NA,NA,6,0,1,1,1,1,NM_Scotland,no_A.1900.160,web,https://www.nms.ac.uk/explore-our-collections/collection-search-results/?item_id=321115,1200,1217,1460400,
NMS07,tile,1,Turkey_Iznik,NA,NA,NA,0,0,2,1,1,1,NM_Scotland,no_A.1900.159,web,https://www.nms.ac.uk/explore-our-collections/collection-search-results/?item_id=321114,1298,1304,1692592,
PMAG02,plate,1,Turkey_Iznik,NA,NA,NA,1,1,1,1,1,1,Potteries_Stokeontrent,no_1947.P.70,web,http://www.stokemuseums.org.uk/pmag/collections/getrecord/CFPOT_1947_P_70,900,875,787500,
PMAG03,tile,1,Turkey_Iznik,NA,NA,NA,0,3,3,1,1,1,Potteries_Stokeontrent,no_1964.P.21,web,http://www.stokemuseums.org.uk/pmag/collections/getrecord/CFPOT_1964_P_21,741,664,492024,
SHM01,tile,1,Turkey_Iznik,NA,NA,NA,0,2,6,1,1,1,SH_Istanbul,no_SHM17582,web,http://www.sadberkhanimmuzesi.org.tr/en/collection/ceramic,555,555,308025,
SHM02,tile,1,Turkey_Iznik,NA,NA,NA,14,0,0,1,1,1,SH_Istanbul,no_SHM3928,web,http://www.sadberkhanimmuzesi.org.tr/en/collection/ceramic,423,491,207693,Mamluk style
SHM03,plate,1,Turkey_Iznik,NA,NA,NA,1,6,6,1,1,1,SH_Istanbul,no_SHM9293,web,http://www.sadberkhanimmuzesi.org.tr/en/collection/ceramic,543,521,282903,
VA01,plate,1,Turkey_Iznik,NA,NA,NA,39,0,0,1,1,1,VA_London,no_C.1999-1910,web,http://collections.vam.ac.uk/item/O113283/iznik-dish-unknown/,1875,2500,4687500,
VA02,plate,1,Turkey_Iznik,NA,NA,NA,31,0,2,1,1,1,VA_London,no_C.2038-1910,web,http://collections.vam.ac.uk/item/O86655/dish-unknown/,2235,2500,5587500,
VA03,plate,1,Turkey_Iznik,NA,NA,NA,0,0,3,1,1,1,VA_London,no_725-1893,web,http://collections.vam.ac.uk/item/O67313/dish-unknown/,1200,1512,1814400,
VA04,plate,1,Turkey_Iznik,NA,NA,NA,13,0,4,1,1,1,VA_London,no_C.1983-1910,web,http://collections.vam.ac.uk/item/O86653/dish-unknown/,2219,2500,5547500,
VA05,plate,1,Turkey_Iznik,NA,NA,NA,0,0,38,1,1,1,VA_London,no_C1997-1910,web,http://collections.vam.ac.uk/item/O86505/dish-unknown/,1995,2500,4987500,
VA06,plate,1,Turkey_Iznik,NA,NA,NA,7,4,3,1,1,1,VA_London,no_C1995-1910,web,http://collections.vam.ac.uk/item/O85914/dish-unknown/,2075,2500,5187500,
VA07,plate,1,Turkey_Iznik,NA,NA,NA,22,0,2,1,1,1,VA_London,no_C1986-1910,web,http://collections.vam.ac.uk/item/O86500/dish-unknown/,2196,2500,5490000,
VA08,plate,1,Turkey_Iznik,NA,NA,NA,0,0,5,1,1,1,VA_London,no_C.1982.1910,web,http://collections.vam.ac.uk/item/O86494/dish-unknown/,1200,1440,1728000,
VA09,plate,1,Turkey_Iznik,NA,NA,NA,10,0,0,1,1,1,VA_London,no_C.2044-1910,web,http://collections.vam.ac.uk/item/O113287/dish-unknown/,2025,2500,5062500,
VA10,plate,1,Turkey_Iznik,NA,NA,NA,1,0,1,1,1,1,VA_London,no_C.2007-1910,web,http://collections.vam.ac.uk/item/O469629/dish-unknown/,1875,2500,4687500,
VA11,tile,1,Turkey_Iznik,NA,NA,NA,3,0,0,1,1,1,VA_London,no_696-1883,web,http://collections.vam.ac.uk/item/O213707/tile-unknown/,854,900,768600,
VA12,plate,1,Turkey_Iznik,NA,NA,NA,4,0,0,1,1,1,VA_London,no_1133-1864,web,http://collections.vam.ac.uk/item/O198760/plate-unknown/,1875,2500,4687500,
VA13,plate,1,Turkey_Iznik,NA,NA,NA,1,0,2,1,1,1,VA_London,no_723-1893,web,http://collections.vam.ac.uk/item/O86454/plate-unknown/,1200,1480,1776000,
VA14,plate,1,Turkey_Iznik,NA,NA,NA,8,0,0,1,1,1,VA_London,no_C.2025-1910,web,http://collections.vam.ac.uk/item/O113286/dish-unknown/,1666,2500,4165000,
VA15,plate,1,Turkey_Iznik,NA,NA,NA,0,0,25,1,1,1,VA_London,no_1753-1892,web,http://collections.vam.ac.uk/item/O86734/dish-unknown/,2006,2002,4016012,
VA16,plate,1,Turkey_Iznik,NA,NA,NA,13,0,4,1,1,1,VA_London,no_360-1888,web,http://collections.vam.ac.uk/item/O221040/dish-unknown/,1875,2500,4687500,
VA17,plate,1,Turkey_Iznik,NA,NA,NA,2,0,2,1,1,1,VA_London,no_177-1866,web,http://collections.vam.ac.uk/item/O198768/plate-unknown/,1875,2500,4687500,
VA18,plate,1,Turkey_Iznik,NA,NA,NA,0,3,1,1,1,1,VA_London,no_C.1998-1910,web,http://collections.vam.ac.uk/item/O85940/dish-unknown/,2041,2500,5102500,
VA19,plate,1,Turkey_Iznik,NA,NA,NA,8,0,33,1,1,1,VA_London,no_C.1984-1910,web,http://collections.vam.ac.uk/item/O340340/dish-unknown/,1875,2500,4687500,
VA20,plate,1,Turkey_Iznik,NA,NA,NA,6,0,0,1,1,1,VA_London,no_C.2005-1910,web,http://collections.vam.ac.uk/item/O85356/dish-unknown/,2285,2287,5225795,
VA21,panel,4,Turkey_Iznik,NA,NA,NA,8,0,0,1,1,1,VA_London,no_988-1884,web,http://collections.vam.ac.uk/item/O90737/panel-of-tiles-unknown/,1505,1457,2192785,
VA22,plate,1,Turkey_Iznik,NA,NA,NA,4,11,18,1,1,1,VA_London,no_276-1893,web,http://collections.vam.ac.uk/item/O86650/dish-unknown/,1944,2500,4860000,
VA23,tile,1,Turkey_Iznik,NA,NA,NA,7,0,1,1,1,1,VA_London,no_1638B-1892,web,http://collections.vam.ac.uk/item/O224469/tile-unknown/,743,752,558736,
VA24,tile,1,Turkey_Iznik,NA,NA,NA,3,1,0,1,1,1,VA_London,no_189:28-1881,web,http://collections.vam.ac.uk/item/O213675/tile-unknown/,1047,1089,1140183,
VA25,tile,1,Turkey_Iznik,NA,NA,NA,8,2,1,1,1,1,VA_London,no_413-1900,web,http://collections.vam.ac.uk/item/O202606/tile-unknown/,1519,1522,2311918,
VA26,tile,1,Turkey_Iznik,NA,NA,NA,0,1,3,1,1,1,VA_London,no_780-1900,web,http://collections.vam.ac.uk/item/O205284/tile-unknown/,1842,682,1256244,
VA27,tile,1,Turkey_Iznik,NA,NA,NA,3,0,3,1,1,1,VA_London,no_202E-1894,web,http://collections.vam.ac.uk/item/O224889/tile-unknown/,1181,1152,1360512,
VA28,tile,1,Turkey_Iznik,NA,NA,NA,4,0,0,1,1,1,VA_London,no_1339C-1893,web,http://collections.vam.ac.uk/item/O224836/tile-unknown/,270,289,78030,
VA30,plate,1,Turkey_Iznik,NA,NA,NA,30,0,0,1,1,1,VA_London,no_C.1994-1910,web,http://collections.vam.ac.uk/item/O86504/dish-unknown/,1627,1623,2640621,
VA31,plate,1,Turkey_Iznik,NA,NA,NA,1,0,2,1,1,1,VA_London,no_723-1893,web,http://collections.vam.ac.uk/item/O86454/plate-unknown/,2027,2500,5067500,
VA33,plate,1,Turkey_Iznik,NA,NA,NA,6,0,0,1,1,1,VA_London,no_C.2005-1910,web,http://collections.vam.ac.uk/item/O85356/dish-unknown/,1950,2500,4875000,
VA34,plate,1,Turkey_Iznik,NA,NA,NA,3,0,1,1,1,1,VA_London,no_C.1984-1910,web,http://collections.vam.ac.uk/item/O340340/dish-unknown/,1200,1600,1920000,
VA35_1,spandrel,1,Turkey_Iznik,NA,NA,NA,3,0,1,1,1,1,VA_London,"no_1879:1,2-1897",web,http://collections.vam.ac.uk/item/O100771/spandrel-tiles-unknown/,915,1779,1627785,
VA35_2,spandrel,1,Turkey_Iznik,NA,NA,NA,3,0,1,1,1,1,VA_London,"no_1879:1,2-1897",web,http://collections.vam.ac.uk/item/O100771/spandrel-tiles-unknown/,925,1737,1606725,
VA36_1,tile,1,Turkey_Iznik,NA,NA,NA,2,0,0,1,1,1,VA_London,no_428-1900,web,http://collections.vam.ac.uk/item/O86971/tile-panel-unknown/,736,630,463680,
VA36_2,tile,1,Turkey_Iznik,NA,NA,NA,8,0,0,1,1,1,VA_London,no_428-1900,web,http://collections.vam.ac.uk/item/O86971/tile-panel-unknown/,713,628,447764,
VA37,plate,1,Turkey_Iznik,NA,NA,NA,0,0,12,1,1,1,VA_London,no_1135-1864,web,http://collections.vam.ac.uk/item/O198763/plate-unknown/,1875,2500,4687500,
VA38,tile,1,Turkey_Iznik,NA,NA,NA,3,0,0,1,1,1,VA_London,no_696B-1883,web,http://collections.vam.ac.uk/item/O213716/tile-unknown/,496,522,258912,
VA40_1,tile,1,Turkey_Iznik,NA,NA,NA,4,0,0,1,1,1,VA_London,no_273A-1902,web,http://collections.vam.ac.uk/item/O205410/tile-unknown/,261,251,65511,
VA40_2,tile,1,Turkey_Iznik,NA,NA,NA,4,0,0,1,1,1,VA_London,no_273A-1902,web,http://collections.vam.ac.uk/item/O205410/tile-unknown/,248,246,61008,
VA41,tile,1,Turkey_Iznik,NA,NA,NA,4,0,0,1,1,1,VA_London,no_480-1900,web,http://collections.vam.ac.uk/item/O202739/tile-unknown/,1789,1788,3198732,
VA43_1,tile,1,Turkey_Iznik,NA,NA,NA,8,1,1,1,1,1,VA_London,no_189:10-1881,web,http://collections.vam.ac.uk/item/O279235/tile-unknown/,1417,950,1346150,
VA43_2,tile,1,Turkey_Iznik,NA,NA,NA,14,1,1,1,1,1,VA_London,no_189:10-1881,web,http://collections.vam.ac.uk/item/O279235/tile-unknown/,1415,963,1362645,
VA45,tile,1,Turkey_Iznik,NA,NA,NA,0,4,3,1,1,1,VA_London,no_452-1901,web,http://collections.vam.ac.uk/item/O181158/tile-unknown/,1551,1547,2399397,
VA46,plate,1,Turkey_Iznik,NA,NA,NA,1,0,1,1,1,1,VA_London,no_C.2042-1910,web,http://collections.vam.ac.uk/item/O211554/dish-unknown/,1875,2500,4687500,
VA47,plate,1,Turkey_Iznik,NA,NA,NA,6,0,0,1,1,1,VA_London,no_C.2022-1910,web,http://collections.vam.ac.uk/item/O211486/dish-unknown/,1875,2500,4687500,
VA48,tile,1,Turkey_Iznik,NA,NA,NA,4,0,3,1,1,1,VA_London,no_424-1900,web,http://collections.vam.ac.uk/item/O202618/tile-unknown/,1901,1059,2013159,
VA49,plate,1,Turkey_Iznik,NA,NA,NA,11,0,2,1,1,1,VA_London,no_274-1893,web,http://collections.vam.ac.uk/item/O87206/dish-unknown/,1200,1600,1920000,
VA50,plate,1,Turkey_Iznik,NA,NA,NA,0,0,3,1,1,1,VA_London,no_C.2029-1910,web,http://collections.vam.ac.uk/item/O340294/dish-unknown/,1875,2500,4687500,
VA51,plate,1,Turkey_Iznik,NA,NA,NA,7,0,4,1,1,1,VA_London,no_C.1985-1910,web,http://collections.vam.ac.uk/item/O86499/dish-unknown/,2043,2500,5107500,
VA52,tile ,1,Turkey_Iznik,NA,NA,NA,15,0,0,1,1,1,VA_London,no_435toD-1900,web,http://collections.vam.ac.uk/item/O40301/tile-panel-unknown/,571,571,326041,
VA53,plate,1,Turkey_Iznik,NA,NA,NA,0,0,20,1,1,1,VA_London,no_C.2010-1910,web,http://collections.vam.ac.uk/item/O85943/dish-unknown/,1980,2500,4950000,
VA54,plate,1,Turkey_Iznik,NA,NA,NA,8,0,0,1,1,1,VA_London,no_1763-1892,web,http://collections.vam.ac.uk/item/O224626/dish-unknown/,518,600,310800,
VA55,plate,1,Turkey_Iznik,NA,NA,NA,2,2,0,1,1,1,VA_London,no_472-1892,web,http://collections.vam.ac.uk/item/O224005/dish-unknown/,1875,2500,4687500,
VA56,tile,1,Turkey_Iznik,NA,NA,NA,7,0,1,1,1,1,VA_London,no_C.4-1953,web,http://collections.vam.ac.uk/item/O182630/tile-unknown/,1875,2500,4687500,Mamluk style
VA57,plate,1,Turkey_Iznik,NA,NA,NA,4,0,3,1,1,1,VA_London,no_717-1893,web,http://collections.vam.ac.uk/item/O224691/plate-unknown/,1875,2500,4687500,
VA58,tile,1,Turkey_Iznik,NA,NA,NA,0,0,3,1,1,1,VA_London,no_189:4-1881,web,http://collections.vam.ac.uk/item/O213634/tile-unknown/,2046,603,1233738,
VA59_1,tile,1,Turkey_Iznik,NA,NA,NA,5,0,1,1,1,1,VA_London,no_1886:1to8-1897,web,http://collections.vam.ac.uk/item/O40403/tile-panel-unknown/,581,560,325360,
VA59_2,tile,1,Turkey_Iznik,NA,NA,NA,5,0,2,1,1,1,VA_London,no_1886:1to8-1897,web,http://collections.vam.ac.uk/item/O40403/tile-panel-unknown/,570,555,316350,
VA59_3,tile,1,Turkey_Iznik,NA,NA,NA,5,0,2,1,1,1,VA_London,no_1886:1to8-1897,web,http://collections.vam.ac.uk/item/O40403/tile-panel-unknown/,571,579,330609,
VA60,tile,1,Turkey_Iznik,NA,NA,NA,0,2,2,1,1,1,VA_London,no_1308A-1893,web,http://collections.vam.ac.uk/item/O224800/tile-unknown/,379,399,151221,
VA61,tile,1,Turkey_Iznik,NA,NA,NA,12,0,0,1,1,1,VA_London,no_447A-1900,web,http://collections.vam.ac.uk/item/O202711/tile-unknown/,1661,1655,2748955,
VA62,tile,1,Turkey_Iznik,NA,NA,NA,13,0,0,1,1,1,VA_London,no_447-1900,web,http://collections.vam.ac.uk/item/O202709/tile-unknown/,1666,1658,2762228,
VA63,plate,1,Turkey_Iznik,NA,NA,NA,1,0,2,1,1,1,VA_London,no_726-1893,web,http://collections.vam.ac.uk/item/O224699/plate-unknown/,1666,1658,2762228,
VA64,plate,1,Turkey_Iznik,NA,NA,NA,0,2,4,1,1,1,VA_London,no_948-1898,web,http://collections.vam.ac.uk/item/O199675/dish-unknown/,1200,1600,1920000,
VA65,tile,1,Turkey_Iznik,NA,NA,NA,0,0,1,1,1,1,VA_London,no_CIRC.31-1953,web,http://collections.vam.ac.uk/item/O225318/tile-unknown/,1480,1480,2190400,
VA66,plate,1,Turkey_Iznik,NA,NA,NA,2,0,0,1,1,1,VA_London,no_C.2034-1910,web,http://collections.vam.ac.uk/item/O211519/dish-unknown/,1732,1723,2984236,
VA67,lamp,1,Turkey_Iznik,NA,NA,NA,NA,NA,NA,1,1,1,VA_London,no_131-1885,web,http://collections.vam.ac.uk/item/O9232/lamp-unknown/,,,,
CK1,plate,1,Turkey_Iznik,NA,NA,NA,NA,NA,NA,1,1,1, Cinili_kiosk_Istanbul,,Melanie Gibson,,,,,
GM1,plate,1,Turkey_Iznik,NA,NA,NA,NA,NA,NA,1,1,1,Gemeente_Museum_Hague,,Melanie Gibson,,,,,
